datetime,username,location,label,text_clean,text_preprocessed
2022-06-28 10:24:53+00:00,Arif880860841,"Malang, Jawa Timur",positive,semoga  pak ganjar bisa jadi presiden pasti  saya dan teman teman dan rakyat yg lain  sgt senang semangat nggeh pak,"['moga', 'ganjar', 'presiden', 'teman', 'teman', 'rakyat', 'yg', 'sgt', 'senang', 'semangat', 'nggeh']"
2022-06-23 05:59:01+00:00,WajahPribumi22,Bandung,positive,hal ini sejalan dengan arahan presiden joko widodo agar semua jajarannya dpt memberikan dukungan sepenuhnya terutama terkait anggaran personel amp juga logistik kepemiluan untuk memastikan  berjalan baik dan berkualitas  terus mendengar aspirasi rakyat,"['jalan', 'arah', 'presiden', 'joko', 'widodo', 'jajar', 'dpt', 'dukung', 'sepenuh', 'kait', 'anggar', 'personel', 'amp', 'logistik', 'milu', 'jalan', 'kualitas', 'dengar', 'aspirasi', 'rakyat']"
2022-06-15 19:52:33+00:00,Honkidesuyo11,Bandung,positive,politik identitas harus hilang di pemilu,"['politik', 'identitas', 'hilang', 'milu']"
2022-07-31 03:56:29+00:00,alfanrahadi,Malang-Jagatara,neutral,prianton  setiawan sep  tapi untuk pilihan kita lihat saja kontestasi ya nanti semoga yang amanat yang menang saya malah jagoin orang yang ga akan mau jadi presiden pak gita wirjawan,"['prianton', 'setiawan', 'sep', 'pilih', 'lihat', 'kontestasi', 'ya', 'moga', 'amanat', 'menang', 'jagoin', 'orang', 'ga', 'presiden', 'gita', 'wirjawan']"
2022-07-31 23:46:23+00:00,Nefi35909270,Jakarta Selatan,positive,selama calon pemimpin itu tunduk dan patuh pada aturan allah subhaanahu wa taalasaya pasti dukung dan pilih diasiapapun orangnyaðÿ’ªðÿ’ª,"['calon', 'pimpin', 'tunduk', 'patuh', 'atur', 'allah', 'subhaanahu', 'wa', 'taalasaya', 'dukung', 'pilih', 'diasiapapun', 'orang', '', '', '', '']"
2022-07-30 01:42:17+00:00,RizkiR4madani,"Depok, Jawa Barat",positive,tanggapi fx rudy bawa foto dirinya ke gunung sinai didoakan mosok tidak diamini aye mah  langsung aminin pakðÿ¤²ðÿ»ðÿ¤²ðÿ»ðÿ™ðÿ» insyaallah dengan ijin allah swt bapak jdi presiden di  ini aamiin yraðÿ¤²ðÿ»ðÿ¤²ðÿ»  klik untuk bacaðÿ‘‡ðÿ»,"['tanggap', 'fx', 'rudy', 'bawa', 'foto', 'gunung', 'sai', 'doa', 'mosok', 'amin', 'aye', 'mah', 'langsung', 'aminin', 'pak', '', '', '', '', '', 'insyaallah', 'ijin', 'allah', 'swt', 'jdi', 'presiden', 'aamiin', 'yra', '', '', '', 'klik', 'baca', '', '', '']"
2022-08-31 10:49:07+00:00,patriot016610,Surabaya,positive,harapan besar dari indonesia timur kepada pak  apabila  jadi presiden ri pendidikan yang utama untuk meraih masa depan mari deklarasi beliau presiden ri,"['harap', 'indonesia', 'timur', 'presiden', 'ri', 'didik', 'utama', 'raih', 'mari', 'deklarasi', 'beliau', 'presiden', 'ri']"
2022-08-31 18:11:55+00:00,Margono45437923,"Semarang, Jawa Tengah",positive,pak ganjar calon presiden yg merakyat inovatif berwawasan luas motivator hebat pokoknya jos gandos buat indonesia mudahan pdip nggak paksakan puan tapi calonkan pak ganjar pasti menang,"['ganjar', 'calon', 'presiden', 'yg', 'rakyat', 'inovatif', 'wawas', 'luas', 'motivator', 'hebat', 'pokok', 'jos', 'gandos', 'indonesia', 'mudah', 'pdip', 'nggak', 'paksa', 'puan', 'calon', 'ganjar', 'menang']"
2022-08-31 00:35:32+00:00,cecengmuslih,Bandung,positive,pasangan ideal pada pilpres  bapak  dengan bapak  â€¦ semoga allah swt mumudahkan prosesnya dan menjadikan kedua tokoh ini menjadi pemimpin terbaik indonesia mendatangâ€¦,"['pasang', 'ideal', 'pilpres', '', 'moga', 'allah', 'swt', 'mumudahkan', 'proses', 'jadi', 'tokoh', 'pimpin', 'baik', 'indonesia', 'datang']"
2022-08-29 23:12:44+00:00,PipinIhsan,"DKI Jakarta, Indonesia",positive,dari sisi komunikasi politikekonomi sosial dan budaya hrus dimatangkan baik ditingkat global nasional dan lokalitas   fenomena  presiden ðÿ‡®ðÿ‡©  menggema krn masyarakat bisa menilai mana yg mampu dan yg ngak mampu menjadi membangun bangsa dan negara anis bisaðÿ‡®ðÿ‡©,"['sisi', 'komunikasi', 'politikekonomi', 'sosial', 'budaya', 'hrus', 'matang', 'tingkat', 'global', 'nasional', 'lokalitas', 'fenomena', 'presiden', '', 'gema', 'krn', 'masyarakat', 'nilai', 'yg', 'yg', 'ngak', 'bangun', 'bangsa', 'negara', 'anis', 'bisa']"
2022-09-30 08:16:45+00:00,Karsono12732862,DKI Jakarta,negative,asmara   hanya pemimpin tolol yg punya tujuan membangun infrastruktur presiden itu membangun bangsa membangun rakyatnya membangun negaranya kalau bangun infrastruktur ada uang beres tapi membangun rakyat perlu pemimpin yg cerdas bukan sederhana merakyat dan keluyuran tanpa solusi,"['asmara', 'pimpin', 'tolol', 'yg', 'tuju', 'bangun', 'infrastruktur', 'presiden', 'bangun', 'bangsa', 'bangun', 'rakyat', 'bangun', 'negara', 'bangun', 'infrastruktur', 'uang', 'beres', 'bangun', 'rakyat', 'pimpin', 'yg', 'cerdas', 'sederhana', 'rakyat', 'keluyur', 'solusi']"
2022-09-30 04:50:47+00:00,Christi28566166,"Yogyakarta, Indonesia",positive,perjuangan gpp monggo krn gak ada yang melanggar aturan masih dalam keaadaaan biasa aja apalagi pemilu masih lama dan kita tak tahu kedepan dinamika politik seperti apa jd tetap berpikir positif dan berbaik sangka kepada siapapun karena yang ada di republik ini adlh putra terbaik bgsa ktðÿ™‹â€â™‚ï¸,"['juang', 'gpp', 'monggo', 'krn', 'gak', 'langgar', 'atur', 'keaadaaan', 'aja', 'milu', 'depan', 'dinamika', 'politik', 'jd', 'pikir', 'positif', 'baik', 'sangka', 'republik', 'adlh', 'putra', 'baik', 'bgsa', 'kt']"
2022-10-31 10:30:02+00:00,harapanpejalan,"Jakarta Capital Region, Indone",positive,bukan capres boneka mandiri dan merdeka  bravo pak anies,"['capres', 'boneka', 'mandiri', 'merdeka', 'bravo', 'anies']"
2022-10-30 09:26:19+00:00,elzaindra,Tangerang,positive,jika pakar yg berbicara pasti benar mengerti visi dan arah kepemimpinan bangsa yg baik dan tepat ke masa depan jangan pernah ragu memilih dan mendukung  capres ri  melanjutkan kebijakan dan pembangunan presiden  ðÿ’ªðÿ‡®ðÿ‡©,"['pakar', 'yg', 'bicara', 'erti', 'visi', 'arah', 'pimpin', 'bangsa', 'yg', 'ragu', 'pilih', 'dukung', 'capres', 'ri', 'lanjut', 'bijak', 'bangun', 'presiden', '', '', '']"
2022-10-30 06:03:21+00:00,rusli_widjaya,Bandung,positive,orang pintar pasti banyak belajar jadilah orang baik juga dermawan saya dukung capres pak ganjar berpasangan cawapres pak ridwan  pasangan ideal untuk kemajuan kesejahteraan dan kejayaan indonesia adalah pak ganjar  dan pak ridwan  ðÿ‘ðÿ‘,"['orang', 'pintar', 'ajar', 'orang', 'dermawan', 'dukung', 'capres', 'ganjar', 'pasang', 'cawapres', 'ridwan', 'pasang', 'ideal', 'maju', 'sejahtera', 'jaya', 'indonesia', 'ganjar', 'ridwan', '', '', '', '', '']"
2022-10-31 23:44:25+00:00,yelsend,Jakarta,positive,insyaallah pak prabowo akan jadi presiden tuk  amin,"['insyaallah', 'prabowo', 'presiden', 'tuk', 'amin']"
2022-10-30 04:43:45+00:00,monitorindo,Jakarta,positive,politik identitas dan kampanye hitam berpotensi timbulkan polarisasi politik masyarkat diimbau jaga persatuan,"['politik', 'identitas', 'kampanye', 'hitam', 'potensi', 'timbul', 'polarisasi', 'politik', 'masyarkat', 'imbau', 'jaga', 'satu']"
2022-10-31 20:08:59+00:00,Tjah_Nd3so,"DKI Jakarta, Indonesia",positive,pesan tulus dari orang kecil untuk semua atau siapa saja yang akan menjadi presiden ri  siapa saja yang menang semoga yang terbaik untuk indonesia dan rakyat indonesia seluruhnya aamiin    ri   salam,"['pesan', 'tulus', 'orang', 'presiden', 'ri', 'menang', 'moga', 'baik', 'indonesia', 'rakyat', 'indonesia', 'aamiin', 'ri', 'salam']"
2022-11-30 10:24:29+00:00,jumialfonso,Bandungf,positive,mau berambut hitam atau putih sama org baik dan keduanya menang yang penting bisa menyatukan kembali rakyat indonesia yg sudah terkotak kotak gada istilah cebong kadrun lagi yg ada rakyat indonesia  semoga pak   jadi presiden indonesia aamiin,"['rambut', 'hitam', 'putih', 'org', 'menang', 'satu', 'rakyat', 'indonesia', 'yg', 'kotak', 'kotak', 'gada', 'istilah', 'cebong', 'kadrun', 'yg', 'rakyat', 'indonesia', 'moga', 'presiden', 'indonesia', 'aamiin']"
2022-11-30 06:00:48+00:00,i_artadana,Jakarta,neutral,aniesbaswedan siapapun nnti presidennya ya mstii mampu membawa negeri ini makin maju dan menjauh dari kkn,"['aniesbaswedan', 'nnti', 'presiden', 'ya', 'mstii', 'bawa', 'negeri', 'maju', 'jauh', 'kkn']"
2022-11-30 05:09:38+00:00,IrsanJoss,"Bekasi, West Java",positive,anies alhamdulillah terimakasih semoga indonesia mendapatkan presiden yg dipilih murni dari rakyat bukan hasil penipuanpak  for presiden insya allah,"['anies', 'alhamdulillah', 'terimakasih', 'moga', 'indonesia', 'presiden', 'yg', 'pilih', 'murni', 'rakyat', 'hasil', 'penipuanpak', 'for', 'presiden', 'insya', 'allah']"
2022-12-30 13:46:50+00:00,Dorraemon_,"Tangerang, Indonesia",positive,rosiade   alhamdulillah ya robaal alamin mantap banget berkah berkah berkah untuk pilpres  nanti semoga doa kita semua di jabah allah swt aamiin yaa robaal alamain,"['rosiade', 'alhamdulillah', 'ya', 'robaal', 'alamin', 'mantap', 'banget', 'berkah', 'berkah', 'berkah', 'pilpres', 'moga', 'doa', 'jabah', 'allah', 'swt', 'aamiin', 'yaa', 'robaal', 'alamain']"
2023-01-31 23:48:01+00:00,karmatiranda,Surabaya,positive,selamat semoga tetap bertahan menjadi bacapres sampai akhir pemilu,"['selamat', 'moga', 'tahan', 'bacapres', 'milu']"
2023-01-31 14:16:48+00:00,asepbintang8,Tangerang,positive,selamat pak presiden  dan semoga tetap humble amanah dan terus junjung toleransi,"['selamat', 'presiden', 'moga', 'humble', 'amanah', 'junjung', 'toleransi']"
2023-01-31 11:00:27+00:00,Azlasy,"Bandung, Indonesia",positive,sdhlah biarkan  dan  didaftarkan ke id dan biarkan rakyat memilih rakyat sdh cerdas dan yg pasti mari kita berdoa agar indonesia dipimpin oleh rakyat yaa allah berikan petunjukmu di  kpd rakyat indonesia utk memilih presiden yg engkau ridhoi,"['sdhlah', 'biar', 'daftar', 'id', 'biar', 'rakyat', 'pilih', 'rakyat', 'sdh', 'cerdas', 'yg', 'mari', 'doa', 'indonesia', 'pimpin', 'rakyat', 'yaa', 'allah', 'tunjuk', 'kpd', 'rakyat', 'indonesia', 'utk', 'pilih', 'presiden', 'yg', 'engkau', 'ridhoi']"
2022-01-26 07:17:11+00:00,vintenas,"Jakarta Selatan, DKI Jakarta",negative,dasar mental garong gak bayar royalty ke black pink hak cipta org disikat terus mau jadi presiden wtf,"['dasar', 'mental', 'garong', 'gak', 'bayar', 'royalty', 'black', 'pink', 'hak', 'cipta', 'org', 'sikat', 'presiden', 'wtf']"
2022-01-31 09:32:19+00:00,benediktus2302,Surabaya ,negative,pantes banyak yg nggak setuju beliau jadi presiden pastinya dari golongan yg suka nilep uang rakyat,"['pantes', 'yg', 'nggak', 'tuju', 'beliau', 'presiden', 'pasti', 'golong', 'yg', 'suka', 'nilep', 'uang', 'rakyat']"
2022-01-29 14:30:46+00:00,MoTeeTee,"Jakarta Pusat, DKI Jakarta",negative,kawulo    citaku cuma semoga presiden mendatang tegas thdap kelompok kadrun perusak agama islam,"['kawulo', 'cita', 'moga', 'presiden', 'thdap', 'kelompok', 'kadrun', 'usak', 'agama', 'islam']"
2022-01-29 07:52:40+00:00,ruhutsitompul,Jakarta,negative,s ri  mimpi kaâ€™le ye gabenar mau jadi presiden ha ha ha supir presiden taxi nie ye merdeka,"['s', 'ri', 'mimpi', 'ka le', 'ye', 'gabenar', 'presiden', 'ha', 'ha', 'ha', 'supir', 'presiden', 'taxi', 'nie', 'ye', 'merdeka']"
2022-01-26 17:24:47+00:00,adamsaiful86,Tangerang,negative,bakal capres boneka nih melanjutkan pinokio,"['capres', 'boneka', 'nih', 'lanjut', 'pinokio']"
2022-01-26 17:15:01+00:00,Nicho_Silalahi,DKI Jakarta,negative,gubernurnya  dan mengabaikan putusan pengadilan model kek gini yang mau jadi presiden   siapâ² para cebong babi dan anjing peking buat nyebokinya ðÿ¤ªðÿ¤£ðÿ¤£ðÿ¤£,"['gubernur', 'abai', 'putus', 'adil', 'model', 'kek', 'gin', 'presiden', 'siap', 'cebong', 'babi', 'anjing', 'peking', 'nyebokinya', '']"
2022-01-28 13:47:44+00:00,TIRANISAKIT,Bandung,negative,statement ngaco emang ada di mesjid ulama mengajak umpanya jamaahnya mengangkat senjata utk lawan pemerintah kalo ajakan melawan ketidak adilan wajar karena nyatanya pemerintah tdk adil bahkan dzalim pak jk mestinya jujur siapa yg menang pilpres dagelan kala itu ðÿ¤”,"['statement', 'ngaco', 'emang', 'mesjid', 'ulama', 'ajak', 'umpanya', 'jamaah', 'angkat', 'senjata', 'utk', 'lawan', 'perintah', 'kalo', 'aja', 'lawan', 'tidak', 'adil', 'wajar', 'perintah', 'tdk', 'adil', 'dzalim', 'jk', 'mesti', 'jujur', 'yg', 'menang', 'pilpres', 'dagel', '', '']"
2022-01-28 13:32:24+00:00,Nicho_Silalahi,_AntaH BeRantaH_,negative,siapsiap di mutasi bandar pilpres kok mau diganggu,"['siapsiap', 'mutasi', 'bandar', 'pilpres', 'ganggu']"
2022-01-26 16:05:35+00:00,nenni_achir1,Surabaya,negative,felis anjing kadrun bacot mulu sejak kalah pilpres ðÿ¤ª,"['felis', 'anjing', 'kadrun', 'bacot', 'mulu', 'kalah', 'pilpres', '']"
2022-01-28 00:35:39+00:00,EkoBlokosuto,Bekasi,negative,lah kan terlihat dari pilpres sampai saat inj yg sebar hoax dari manakoq malah tanya,"['pilpres', 'inj', 'yg', 'sebar', 'hoax', 'manakoq']"
2022-02-28 03:36:08+00:00,as_siglie,Yogyakarta,negative,tdk laku dipasarsn pilpres para ketum parpol ramai sabotase pemilu mreka sdg dlm krisis kpercayaan publik tdk bs diteladan dlm kepemimpinan politik krn tdk ada figur yg bs ditonjolkan utk menjadi panutan rakyat  skrg mreka ramai mendoktrin rakyat utk mlawan konstitusi,"['tdk', 'laku', 'dipasarsn', 'pilpres', 'tum', 'parpol', 'ramai', 'sabotase', 'milu', 'mreka', 'sdg', 'dlm', 'krisis', 'kpercayaan', 'publik', 'tdk', 'bs', 'teladan', 'dlm', 'pimpin', 'politik', 'krn', 'tdk', 'figur', 'yg', 'bs', 'tonjol', 'utk', 'panutan', 'rakyat', 'skrg', 'mreka', 'ramai', 'doktrin', 'rakyat', 'utk', 'mlawan', 'konstitusi']"
2022-02-28 18:15:38+00:00,Yenithung1,Surabaya,negative,skrg klo pmbwa surat suara kyak pilpres  bnyak yg mati kelelahan krn infrastrukturnya jlek nyawa yusrilmahendra mau gntikan nyawa rakyat nkri gara psta dmokrasi gk ditunda korbankan nyawa rakyat sbg rakyat nyawa yusril mahendra gntinya jika pemilu gk ditunda  brani gkðÿ™ðÿ¼,"['skrg', 'klo', 'pmbwa', 'surat', 'suara', 'kyak', 'pilpres', 'bnyak', 'yg', 'mati', 'lelah', 'krn', 'infrastruktur', 'jlek', 'nyawa', 'yusrilmahendra', 'gntikan', 'nyawa', 'rakyat', 'nkri', 'gara', 'psta', 'dmokrasi', 'gk', 'tunda', 'korban', 'nyawa', 'rakyat', 'sbg', 'rakyat', 'nyawa', 'yusril', 'mahendra', 'gntinya', 'milu', 'gk', 'tunda', 'brani', 'gk']"
2022-03-31 04:16:16+00:00,ANTIKADRUN999,Surabaya,negative,nikmatin aja sakit ati loe drun    next presiden nambah lagi sakit ati loe mending minggat yaman sono drunn  bareng riziq cabul sono ðÿ¤£,"['nikmatin', 'aja', 'sakit', 'ati', 'loe', 'drun', 'next', 'presiden', 'nambah', 'sakit', 'ati', 'loe', 'mending', 'minggat', 'yaman', 'sono', 'drunn', 'bareng', 'riziq', 'cabul', 'sono', '']"
2022-03-31 00:36:21+00:00,Dewisarita62,"Semarang, Jawa Tengah",neutral,raharjo  saking takutnya pak ganjar jadi presiden  kali bang makanya mereka memainkan isu kecil itu ðÿ¤£ yang pasti   cuy,"['raharjo', 'saking', 'takut', 'ganjar', 'presiden', 'kali', 'bang', 'main', 'isu', '', 'cuy']"
2022-03-31 03:13:29+00:00,nyenjhi,Jakarta,negative,raharjo  persaingan internal didalam kubu pertai itu sendiri seremnya berita hoax pun di sebar agar menurunkan pamor salah satu calon yg bakal naik di  untung netizen udh kaga kaget sama manuver politik yg kek gini,"['raharjo', 'saing', 'internal', 'dalam', 'kubu', 'pertai', 'rem', 'berita', 'hoax', 'sebar', 'turun', 'pamor', 'salah', 'calon', 'yg', 'untung', 'netizen', 'udh', 'kaga', 'kaget', 'manuver', 'politik', 'yg', 'kek', 'gin']"
2022-03-13 00:17:22+00:00,Ajuansyah_putra,"Jakarta, Indonesia",negative,dari pada bikin kisruh kalo capek mundur aja lo opung luhut,"['bikin', 'kisruh', 'kalo', 'capek', 'mundur', 'aja', 'lo', 'opung', 'luhut']"
2022-04-25 14:32:27+00:00,wilmanbhigu1108,"Tangerang, Banten",negative,pak prabowo beda dengan fadli zong pak prabowo itu menteri dan mantan capres indonesia sedangkan zong itu jubir teroris,"['prabowo', 'beda', 'fadli', 'zong', 'prabowo', 'menteri', 'mantan', 'capres', 'indonesia', 'zong', 'jubir', 'teroris']"
2022-04-29 04:54:37+00:00,Bernathaja,"Jakarta Pusat, DKI Jakarta",negative,patters  saga  sahabar ganjarrrr  merupakan sebuah kelompok relawan yang mendukung mas ganjar utk  menjadii  next presidenn yg dimana artinyaaa uang yang di keluarkan itu berasal dari relawannnn nyaaaa bukan dari apdb emg dasar bungulll,"['patters', 'saga', 'sahabar', 'ganjarrrr', 'kelompok', 'rawan', 'dukung', 'mas', 'ganjar', 'utk', 'jadi', 'next', 'presidenn', 'yg', 'mana', 'artinyaaa', 'uang', 'keluar', 'asal', 'relawannnn', 'nyaaaa', 'apdb', 'emg', 'dasar', 'bungulll']"
2022-05-31 18:18:39+00:00,Halaman1Google_,Jakarta,negative,nakula sauya   sssttt presiden lu masih akan si mukidi ogah diganti ðÿ¤£,"['nakula', 'sauya', 'sssttt', 'presiden', 'lu', 'si', 'mukidi', 'ogah', 'ganti', '']"
2022-05-28 04:13:40+00:00,ZaemKribo,"DKI Jakarta, Indonesia",negative,biar mikir biar dia sungguh ngurus jawa tengah kira kira mampu pa tidakkalo orang seperti gankar ngotot ingin jadi presiden mungkin negara ini akan jadi termidkin sedunia,"['biar', 'mikir', 'biar', 'sungguh', 'ngurus', 'jawa', 'pa', 'tidakkalo', 'orang', 'gankar', 'ngotot', 'presiden', 'negara', 'termidkin', 'dunia']"
2022-05-27 15:26:55+00:00,Wirajiwa1,Malang,negative,lah model gini pengin jadi presiden ngurus jateng aja blepotan di kampungku semenjak jateng dikuasai dia infrastruktur ancuran ambyar lah pokoke,"['model', 'gin', 'pengin', 'presiden', 'ngurus', 'jateng', 'aja', 'blepot', 'kampung', 'semenjak', 'jateng', 'asai', 'infrastruktur', 'ancuran', 'ambyar', 'pokoke']"
2022-05-31 14:32:21+00:00,MuhammadJafarK4,Tangerang,negative,sebaiknya ngaca sebelum jadi capres  kalau jadi gubernur saja tidak mampu,"['ngaca', 'capres', 'gubernur']"
2022-05-31 04:00:56+00:00,IwidSoeryo,Tangerang,negative,firbilland  biarin aja pak  maju lagi  kalo nantinya kalah lagi pun masih bisa jadi  pembantu   siapa pun presiden nya  beliau siap menjadi pembantu nya  betul begitu,"['firbilland', 'biarin', 'aja', 'maju', 'kalo', 'kalah', 'bantu', 'presiden', 'nya', 'beliau', 'bantu', 'nya']"
2022-05-30 16:49:03+00:00,Nugroho_Hami,"Jakarta Utara, DKI Jakarta",negative,mirip dengan pak  dulu  tapi ujungnya zonk  soalnya masyarakat yang sehat pasti milih yang benar   lagian juga gimana coba caranya pak  mau jadi presiden   pertanyaan ini aja tidak bisa terjawab oleh kadrun maupun kadrunwati   ðÿ¤­ðÿ¤­ðÿ¤­ðÿ¤­,"['ujung', 'zonk', 'masyarakat', 'sehat', 'milih', 'gimana', 'coba', 'presiden', 'aja', 'jawab', 'kadrun', 'kadrunwati', '']"
2022-05-23 19:51:10+00:00,RizalSa19562574,Jakarta,negative,ane percaya dgn ucapan uasanya orang iri amp dengki yg memperolok ucapan uasini ada hubungan  kali pilpres prabowo lah yg memenangkan dlm pemilu tsb sayang nya  kali dicurangi tetap bungkamhal ini dimanfaatkan oleh cebong utk menjungkalkan kebenaran mimpi uas,"['ane', 'percaya', 'dgn', 'ucap', 'uasanya', 'orang', 'iri', 'amp', 'dengki', 'yg', 'olok', 'ucap', 'uasini', 'hubung', 'kali', 'pilpres', 'prabowo', 'yg', 'menang', 'dlm', 'milu', 'tsb', 'sayang', 'nya', 'kali', 'curang', 'bungkamhal', 'manfaat', 'cebong', 'utk', 'jungkal', 'benar', 'mimpi', 'uas']"
2022-05-31 16:34:48+00:00,gusdureen,Malang,negative,bagusnya  jadi king maker kayak megawati sekarang kalau menang semua jabatan megawati sekarang bisa diborong plus beberapa gelar profesor hc dari pada dibuli capres sejati ya kan,"['bagus', 'king', 'maker', 'kayak', 'megawati', 'menang', 'jabat', 'megawati', 'borong', 'plus', 'gelar', 'profesor', 'hc', 'dibuli', 'capres', 'sejati', 'ya']"
2022-05-29 08:32:31+00:00,supahamkhendy1,Jakarta,negative,tony  bapak tony yg terhormat dan yg saya hormatibiarpun bapak tidak minta di hormati  namun kewajiban saya tetap menghormati bapak seperti  saya menghormati keputusan   capres yg anda dukung matikan bergabung dengan pemerintahan,"['tony', 'tony', 'yg', 'hormat', 'yg', 'hormatibiarpun', 'hormat', 'wajib', 'hormat', 'hormat', 'putus', 'capres', 'yg', 'dukung', 'mati', 'gabung', 'perintah']"
