datetime,username,content,location,label,locations,sentiment,labels
2022-04-25 14:32:27+00:00,wilmanbhigu1108,"@ChusnulCh__ @fadlizon @prabowo Pak Prabowo beda dengan Fadli Zong. Pak Prabowo itu menteri dan mantan Capres Indonesia, sedangkan Zong itu JUBIR TERORIS.",tangerang,negative,tangerang,prabowo beda fadli zong prabowo menteri mantan capres indonesia zong jubir teroris,negative
2022-03-30 04:41:01+00:00,wigRahman,Beberapa waktu yang lalu Sekjen @PDI_Perjuangan @hasto66 membuka opsi pasangan capres @aniesbaswedan dengan cawapres @puanmaharani_ri. Apakah anda setuju dengan wacana ini?, semarang,neutral, semarang,sekjen membuka opsi pasangan capres cawapres setuju wacana,neutral
2022-03-19 17:09:53+00:00,awyhadid,"sejalan dgn keinginan pengunduran pilpres 2024, entah knp rasanya semua aturan terkesan buru-buru direvisi.",surabaya,neutral,surabaya,sejalan dgn pengunduran pilpres knp aturan terkesan buru buru direvisi,neutral
2022-06-24 10:07:52+00:00,Bambang07700762,Semoga Pilpres 2024 tidak ada politik identitas karena mengancam persatuan bangsa,semarang,positive,semarang,semoga pilpres politik identitas mengancam persatuan bangsa,positive
2022-01-31 06:50:30+00:00,publik_com,"Sudahlah jangan berharap pemerintah yang di pimpin Jokowi jatuh. Pilpres tinggal sebentar, siap kan jago mu untuk bisa menang saat pemilu.",surabaya,neutral,surabaya,berharap pemerintah pimpin jokowi jatuh pilpres tinggal sebentar jago mu menang pemilu,neutral
2022-06-26 13:56:28+00:00,dwikisnd_,"Ditengah polarisasi yg terjadi, dampak dari pilpres sebelumnya &amp; kontestasi 2024 yg akan dtng. 

Kita harus waras dan bijak dlm menelaah informasi. Objektivitas haruslah menjadi landasan kita bersikap. Jika terlanjur fanatik, yoklah dikurangin. Semoga kita tdk mudah terprovokasi.",malang,positive,malang,ditengah polarisasi yg dampak pilpres amp kontestasi yg dtng waras bijak dlm menelaah informasi objektivitas landasan bersikap terlanjur fanatik yoklah dikurangin semoga tdk mudah terprovokasi,positive
2022-05-31 11:38:27+00:00,togarosilangit,"@ganjarpranowo Saya mendukung sekali Bpk menjadi presiden RI 2024, tapi pengamatan saya Jendral Andika yang akan ditetapkan jadi presiden RI 2024, karena istrinya, mirip dengan istri presiden presiden sebelum nya dalam penampilan, utamanya penutup kepala. Mohon maklum Pak. Tks.",jakarta,neutral,jakarta,mendukung bpk presiden ri pengamatan jendral andika ditetapkan presiden ri istrinya istri presiden presiden nya penampilan utamanya penutup kepala mohon maklum tks,neutral
2023-01-31 04:51:55+00:00,mibnusafari,"@abu_waras @ch_chotimah2 @ganjarpranowo Namanya jg lg usahaâ€¦.cari makan, mau kerja lainnya ngga punya keahlianâ€¦kecuali jualan HOAXðŸ¤®ðŸ¤®ðŸ¤®",bandung,negative,bandung,namanya jg lg usahacari makan kerja ngga keahliankecuali jualan hoax,negative
2022-07-29 07:08:37+00:00,Aoliya_tigris,"@hervanka @ganjarpranowo Sekarang beliau masih punya tanggung jawab sbg gub jateng, kenapa harus nunggu jd presiden yg pilpresnya ajah baru 2024. Ini jalan yg kena aspal cuma 200 M, tp sebulan kemudian bergelombang lg karena truk muatan galian hilir mudik ga ada liburnya. Terus kapan mau mulusnya?",semarang,negative,semarang,beliau tanggung sbg gub jateng nunggu jd presiden yg pilpresnya ajah jalan yg kena aspal m tp sebulan bergelombang lg truk muatan galian hilir mudik ga liburnya mulusnya,negative
2022-12-31 11:08:44+00:00,DinaAkmal71,"@Tita83079013 @MUIPusat @aniesbaswedan Kata MUI, ga apa2 selama bs jd Presiden ntarnya, di baptis jga ga masalah ðŸ˜…ðŸ˜…",jakarta,negative,jakarta,mui ga bs jd presiden ntarnya baptis jga ga,negative
2022-01-31 16:25:49+00:00,ampeldenta165,"Oh jadi Partai @DPP_PPP mau dukung @aniesbaswedan Capres toh..

Ora bakal menang..", surabaya,negative, surabaya,oh partai dukung capres ora menang,negative
2022-01-30 06:57:27+00:00,ibukostreborn,"Terima kasih pulau Dewata atas sambutan ramah nya pada kami,seluruh Relawan  #SahabatGanjar DPP,DPW,DPC SAGA Se Indonesia,
Mari kita gass pool mendukung @ganjarpranowo  sbg Presiden 2024.
Yang Benar Pilih Ganjar âœŠ https://t.co/x2FM7Gh85D",bandung,positive,bandung,terima kasih pulau dewata sambutan ramah nya relawan dpp dpw dpc saga indonesia mari gass pool mendukung sbg presiden pilih ganjar,positive
2022-01-24 22:40:26+00:00,RustamIbrahim,"Makin dekat Pilpres 2024 makin banyak hoax &amp;ujaran kebencian memenuhi medsos. Jika pemerintah terus biarkan/lamban menanganinya, akan menggelinding spt bola salju. Sbg pemimpin rakyat Presiden @Jokowi perlu tunjukkan sikap tegas dgn bicara. Tdk cukup serahkan kpd penegak hukum.",jakarta,neutral,jakarta,pilpres hoax ampujaran kebencian memenuhi medsos pemerintah biarkanlamban menanganinya menggelinding spt bola salju sbg pemimpin rakyat presiden tunjukkan sikap dgn bicara tdk serahkan kpd penegak hukum,neutral
2022-09-28 15:46:48+00:00,mubasyirahmad37,@PejuangPuan Cocok nih pasangan buat melaju ke pilpres semoga masing-masing memiliki satu visi dan misi yaitu memajukan bangsa dengan damai dan saling toleransi satu sama lain ðŸ‘ðŸ‘ @puanmaharani_ri  #PuanMaharani,tangerang,positive,tangerang,cocok nih pasangan melaju pilpres semoga memiliki visi misi memajukan bangsa damai toleransi,positive
2022-11-30 06:00:48+00:00,i_artadana,aniesbaswedan Siapa+pun nnti presidennya ya mstii mampu membawa negeri ini makin maju dan menjauh dari KKN,jakarta,positive,jakarta,aniesbaswedan nnti presidennya ya mstii membawa negeri maju menjauh kkn,positive
2022-01-31 07:18:09+00:00,Bolokot99370227,"@ridwankamil Sayang sekali, yang kayak gini gak bakalan bisa di bubarkan.
Karena di butuhkan.
#PemiluSerentak2024",jakarta,neutral,jakarta,sayang kayak gini gak bubarkan butuhkan,neutral
2022-07-29 04:10:39+00:00,iwantarigan,Udah jd Presiden Silat saja yg penting ada Presidennya daripada Capres gagal maning @prabowo,jakarta,negative,jakarta,udah jd presiden silat yg presidennya capres gagal maning,negative
2022-09-30 03:43:26+00:00,Dhika_818,"@abu_waras Semoga kejahatan yang terstruktur, masif dan sistematis seperti pada pilpres 2019 tidak terulang lagi terhadap Anies Baswedan, aamiin yaa robbal aalamiin ðŸ™ðŸ™",jakarta,positive,jakarta,semoga kejahatan terstruktur masif sistematis pilpres terulang anies baswedan aamiin yaa robbal aalamiin,positive
2022-03-31 17:01:09+00:00,danielhadiwijay,@Rizmaya__ Presiden @aniesbaswedan akan membuktikan kualitas hebatnya ketika memimpin negeri ini di 2024 onward.. suka atau tidak suka.. inilah realitanya,jakarta ,positive,jakarta ,presiden membuktikan kualitas hebatnya memimpin negeri onward suka suka realitanya,positive
2022-02-28 10:15:15+00:00,_independen,"Jangan obok2 bangsa kami. Ngerti kamu!!!

https://t.co/XQH3o07mI5 

#PemiluSerentak2024",jakarta,neutral,jakarta,obok bangsa ngerti,neutral
2022-05-31 04:00:56+00:00,IwidSoeryo,"@uv_firbilland @temponewsroom Biarin aja pak @prabowo maju lagi ... Kalo nantinya kalah lagi pun masih bisa jadi  PEMBANTU ... 
Siapa pun Presiden nya , beliau siap menjadi PEMBANTU nya ...
Betul begitu ???",tangerang,negative,tangerang,biarin aja maju kalo kalah pembantu presiden nya beliau pembantu nya,negative
2022-02-28 08:11:49+00:00,kedeleitem,"@MSApunya @jokowi @aniesbaswedan Salah Anies Baswedan dong. Minyak goreng langka bisa diatasi jika Pemilu ditunda, dananya buat beli migor murah buat rakyat. Ahiw..",tangerang,negative,tangerang,salah anies baswedan minyak goreng langka diatasi pemilu ditunda dananya beli migor murah rakyat ahiw,negative
2022-08-30 03:41:25+00:00,Joker_Wedoks,@wantahgdn__ @ganjarpranowo Semoga jadi real di pilpres 2024...utk keunggulan pak @ganjarpranowo ..amin,jakarta ,positive,jakarta ,semoga real pilpres utk keunggulan amin,positive
2022-02-27 14:31:01+00:00,oweyoku,@Humanenscent @nemzunjuseyo @jokowi @prabowo ANYING ITU PRESIDEN NGPA DI TAG,bandung,negative,bandung,anying presiden ngpa tag,negative
2022-10-31 13:06:47+00:00,Kaki_Langith,"@putri_Aalona @ganjarpranowo Pak @ganjarpranowo hatiÂ² bnyk Kadrun menyamar jd relawan dgn tujuan ADU DOMBA ketum PDIP ibu Mega dgn Presiden @jokowi. Dan ingat Pak Ganjar bisa sprti ini Krn andil PDIP, jd biarkan mengalir sprt air kemanapun Bpk melangkah. Hny dgn adu domba Wan Toa bin Kibul mencapai tujuannya",jakarta,negative,jakarta,hati bnyk kadrun menyamar jd relawan dgn tujuan adu domba ketum pdip mega dgn presiden ganjar sprti krn andil pdip jd biarkan mengalir sprt air kemanapun bpk melangkah hny dgn adu domba wan toa bin kibul mencapai tujuannya,negative
2022-02-26 13:30:13+00:00,bumnbersatu,"bukti Rakyat Enga setuju Pemilu ditunda, krn saat di survei litbang Kompas , ketika ditanyakan jika Pemilu digelar hari ini, Parpol mana yg akan dipilih? yg memilih  82,4% , yg tidak memilih 17,6% ( menunjukan rakyat ingin Pemilu digelar thn 2024 bukan ditunda @jokowi @prabowo",bandung,neutral,bandung,bukti rakyat enga setuju pemilu ditunda krn survei litbang kompas pemilu digelar parpol yg dipilih yg memilih yg memilih menunjukan rakyat pemilu digelar thn ditunda,neutral
2022-02-28 19:03:30+00:00,WarasWareg,"Ogaaah...pake bangetâ€¼ï¸
Siapapun capres 2024, jangan rekrut mereka jd relawan kalian.

Voter boleh, relawan janganâ€¼ï¸

@aniesbaswedan 
@ganjarpranowo 
@ridwankamil 
@prabowo 
@sandiuno",jakarta ,negative,jakarta ,ogaaahpake banget capres rekrut jd relawan voter relawan,negative
2022-06-22 17:29:39+00:00,aindraku,@Elfit_HP @dapitdong Yups. Pilpres itu yang akan dipilih pasangan. Jangan terpaku hanya sama satu orang saja. Nanti bingung sendiri kalau pasangannya kontroversial Ã°Å¸ËœÅ½,bandung,neutral,bandung,yups pilpres dipilih pasangan terpaku orang bingung pasangannya kontroversial,neutral
2022-02-28 04:57:55+00:00,Tommyleewijaya2,@Rosedah76 @ganjarpranowo Nah kl emg bner sprti itu....knp ahaye ngotot pngn jd presiden ...??? Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,bandung,neutral,bandung,kl emg bner sprti ituknp ahaye ngotot pngn jd presiden,neutral
2022-07-26 11:31:36+00:00,RCikboy,"@Petaroenk45 @Dahnilanzar @prabowo Klu tdk suka, nggak usah dipilih. Ngapain jg melarang orang jd Capres. Pasang foto diri sj nggak berani malah mau melarang2 orang Ã°Å¸Ëœâ€š",jakarta,neutral,jakarta,klu tdk suka nggak dipilih ngapain jg melarang orang jd capres pasang foto sj nggak berani melarang orang,neutral
2022-01-27 03:07:04+00:00,EdyWibo43565477,@ganjarpranowo Pak Ganjar yg terhormat saya mendukung bapak sebagai Presiden 2024,yogyakarta,positive,yogyakarta,ganjar yg terhormat mendukung presiden,positive
2022-07-31 14:05:24+00:00,ForRezim,"Presidential threshold 20%  menjadikan demokrasi kt mnjdi 'demokrasi kriminal"", demokrasi 'jual beli perahu', demokrasi yg menggunakan kekuatan uang utk memenangkan kompetisi Pilpres &amp; Wapres.
selamatkann Indonesia dari OLIGARKI. 
https://t.co/VpUXTJjfVp",jakarta,neutral,jakarta,presidential threshold menjadikan demokrasi kt mnjdi demokrasi kriminal demokrasi jual beli perahu demokrasi yg kekuatan uang utk memenangkan kompetisi pilpres amp wapres selamatkann indonesia oligarki,neutral
2022-02-27 06:51:12+00:00,hnurwahid,"Wajarnya usulan penundaan Pilpres 2024 itu dicabut saja. Karena penolakan meluas,dan  Sekjend PDIP tegaskan lagi sikap PDIP yg menolak Pemilu 2024 diundur.Pemerintah&amp;KPU&amp;DPR jg sudah putuskan Pilpres pd 14/2/2024. Focus persiapan Pilpres berkwalitas saja.  https://t.co/ZQ5wv4wmES", jakarta,neutral, jakarta,wajarnya usulan penundaan pilpres dicabut penolakan meluas sekjend pdip tegaskan sikap pdip yg menolak pemilu diundurpemerintahampkpuampdpr jg putuskan pilpres pd focus persiapan pilpres berkwalitas,neutral
2022-04-30 09:56:38+00:00,Mariayeti1,@Uki23 @TemanGanjar2705 @ganjarpranowo @Rinto_Pao Saya dukung ganjar jadi presiden, bandung,positive, bandung,dukung ganjar presiden,positive
2022-02-27 15:04:13+00:00,Anjay96162619,@bachrum_achmadi @aniesbaswedan Giring mh udh gitu dari kmren bg. Msh pengen jokowi jdi presiden. Padahal rakyat pengen tu jokowi mundur. @jokowi, jakarta,neutral, jakarta,giring mh udh gitu kmren bg msh pengen jokowi jdi presiden rakyat pengen tu jokowi mundur,neutral
2022-08-28 04:23:50+00:00,kompascom,"Elektabilitas Ganjar dan Anies Teratas, yang Usung Capres Tetap Parpol. * #Capres2024 #Pemilu2024 #VideoKompas #JernihkanHarapan
https://t.co/8mxbWa4uxG",malang,positive,malang,elektabilitas ganjar anies teratas usung capres parpol,positive
2021-03-15 13:35:26+00:00,Usman85us,"Ditengah ketidakpastian, dan lemahnya penegakan hukum pemilu, Kerja berat sedang menanti. Semoga pemilu 2019 dgn segala macam problem yg muncul bisa jadikan pelajaran utk lebih baik lagi.

#BawasluMengawasi
#PemiluSerentak2024 https://t.co/AiTlhMfShH",jakarta,neutral,jakarta,ditengah ketidakpastian lemahnya penegakan hukum pemilu kerja berat semoga pemilu dgn problem yg muncul jadikan pelajaran utk,neutral
2022-02-23 00:26:15+00:00,srikumoro,"Survey Litbang Kompas:
1. Masyarakat puas kinerja pemerintah
2. Parpol 3 besar: PDIP, Gerindra, dan Demokrat
3. Capres 3 besar: @prabowo , @ganjarpranowo , @aniesbaswedan 
uzzer pasti bingung. Survey menujukkan kinerja @jokowi memuaskan di lain pihak @prabowo jadi favorit capres.",tangerang,neutral,tangerang,survey litbang kompas masyarakat puas kinerja pemerintah parpol pdip gerindra demokrat capres uzzer bingung survey menujukkan kinerja memuaskan favorit capres,neutral
2022-01-30 23:03:46+00:00,kingHR2,@geloraco Lagi maen presiden2 kah wan abud @aniesbaswedan, jakarta,negative, jakarta,maen presiden kah wan abud,negative
2022-08-31 23:29:45+00:00,0joSuJoN0,"@FerdinandHutah4 @aniesbaswedan Mau ngga ikut juga tumpengan ,NYEMBELEH KEBO PAS nanti pak jokowi udah ngga jadi presiden tahun 2024, wujud syukur?",jakarta ,negative,jakarta ,ngga tumpengan nyembeleh kebo pas jokowi udah ngga presiden wujud syukur,negative
2022-05-31 01:32:32+00:00,BoniCekrik,@BungkusTukang @ganjarpranowo Yes pas mantap Pak Ganjar Presiden 2024 !!!!,surabaya,positive,surabaya,yes pas mantap ganjar presiden,positive
2022-02-28 12:00:43+00:00,ibnuchunke,@alisyarief Kalo saat ini dari mereka ada yg bisa lebih unggul dari @aniesbaswedan gak akan mereka mau tunda pemilu...akal sehat,jakarta,neutral,jakarta,kalo yg unggul gak tunda pemiluakal sehat,neutral
2022-03-27 08:24:43+00:00,IjoLandak,"@kurawa dokter terawan bisa berkarir di LN, drpd di Indonesia kontribusi keilmuan beliau tidak dihargai lagi. butuh perhatian dari presiden @jokowi menhan @prabowo presiden ke -6 @SBYudhoyono",jakarta,neutral,jakarta,dokter terawan berkarir ln drpd indonesia kontribusi keilmuan beliau dihargai butuh perhatian presiden menhan presiden,neutral
2022-12-26 13:16:50+00:00,Njnnh26,@GanjaranApp Semoga dg doa para santri dengan barokah nya agar jalan menuju pilpres lebih mudah dan mendapatkan kemenangan aamiin,bandung,positive,bandung,semoga dg doa santri barokah nya jalan pilpres mudah kemenangan aamiin,positive
2022-11-29 22:42:49+00:00,RizkiR4madani,"Pimpin Jateng, Kinerja @ganjarpranowo Dibocorkan Warganya, Pantas Jadi Presiden? Knp Dmikian.. ? Krna Beliau, Bener"" Bekerja.. Maksimal Dlm Melayani Warga/Rakyat Sebagai Pemimpin..Yg Di Embannya.. Ya Memang Layak Kalau #GanjarTheNextPresident ðŸ‡®ðŸ‡© âœŠhttps://t.co/3GpymvhuUr",depok,positive,depok,pimpin jateng kinerja dibocorkan warganya presiden knp dmikian krna beliau bener maksimal dlm melayani wargarakyat pemimpinyg embannya ya layak,positive
2022-03-31 04:16:16+00:00,ANTIKADRUN999,@eranolok @CNNIndonesia Nikmatin aja sakit ati loe drun.. 2024 @ganjarpranowo  next presiden.. nambah lagi sakit ati loe.. mending minggat yaman sono drunn..  bareng riziq cabul sono.. ðŸ¤£,surabaya,negative,surabaya,nikmatin aja sakit ati loe drun next presiden nambah sakit ati loe mending minggat yaman sono drunn bareng riziq cabul sono,negative
2022-05-18 23:35:51+00:00,Hary_Tanoe,"Merupakan tanggung jawab kita bersama untuk mensukseskan Pemilu 2024 yang sehat, bebas korupsi dan berintegritas.

Selamat untuk pimpinan KPK atas gagasannya. #HT

#HaryTanoesoedibjo #FirliBahuri #PartaiPerindo  #UntukIndonesiaSejahtera #Pemilu2024 https://t.co/Cia8WiHolY",jakarta,positive,jakarta,tanggung mensukseskan pemilu sehat bebas korupsi berintegritas selamat pimpinan kpk gagasannya,positive
2022-11-27 23:53:14+00:00,ibsir2018,"@andre_rosiade @tifsembiring @prabowo Pak Prabowo bisa jadi negarawan besar jika dukung Anies pilpres 2024. Dua Gubernur DKI bisa jadi presiden RI.
Momentum puncak Pak Prabowo untuk presiden Ri 2019 sayang tidak di manfaatkan.
Sekarang pendukungnya sudah banyak kecewa.",malang,neutral,malang,prabowo negarawan dukung anies pilpres gubernur dki presiden ri momentum puncak prabowo presiden ri sayang manfaatkan pendukungnya kecewa,neutral
2022-08-31 00:22:22+00:00,habangbangsel,@KIN6T03K174N Mau jadi presiden tapi omongan nya masih aja jadi pemecah belah. @ganjarpranowo siapa yg ngomong kayak gitu.,jakarta,negative,jakarta,presiden omongan nya aja pemecah belah yg ngomong kayak gitu,negative
2022-03-24 23:17:24+00:00,anismatta,"Bismillah.. Kemarin Partai Gelora menghadiri secara daring sidang pertama judicial review UU No. 7 tahun 2017 tentang Pemilihan Umum di Mahkamah Konstitusi..

Kami mengusulkan agar pileg &amp; pilpres dilaksanakan terpisah untuk memastikan pelaksanaan demokrasi yang berkualitas.. https://t.co/HOBdtdS65K",jakarta,positive,jakarta,bismillah kemarin partai gelora menghadiri daring sidang judicial review uu no pemilihan mahkamah konstitusi mengusulkan pileg amp pilpres dilaksanakan terpisah pelaksanaan demokrasi berkualitas,positive
2022-02-28 05:35:27+00:00,Taufik866,"@aniesbaswedan Anda hebat pak dan contoh yang baik... Pemilu mau di undur pak, gmn nih?. Udah begah ruweeeet nya.",jakarta ,negative,jakarta ,hebat contoh pemilu undur gmn nih udah begah ruweeeet nya,negative
2022-12-30 20:59:13+00:00,TEABOBI,"#rk24
#rkri124
Prediksi Pilpres Tahun 2024 akan diikuti 4 (empat ) Capres, Yaitu :

1. Prabowo Subianto
 (Gerindra+PKB)

2. Anies Baswedan
(Nasdem+PKS+perindo+Hanura)

3. Ganjar Pranowo
(PDIP+PSI)

4. Ridwan Kamil
(GOLKAR+PAN+PPP) https://t.co/QxTz71Yra3",bekasi,neutral,bekasi,prediksi pilpres diikuti capres prabowo subianto gerindrapkb anies baswedan nasdempksperindohanura ganjar pranowo pdippsi ridwan kamil golkarpanppp,neutral
2022-11-29 05:38:03+00:00,FairuzMumtaz7,"Ã¢â‚¬Å“Kita tidak boleh pecah saudara-saudara. Siapa yang jadi presiden, gubernur tidak masalah yang penting bekerja untuk rakyat Indonesia,Ã¢â‚¬Â ujar Prabowo Subianto.
 https://t.co/zls6MgrK4t @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo", jakarta,neutral, jakarta,pecah saudara saudara presiden gubernur rakyat indonesia prabowo subianto,neutral
