datetime,username,content,location,label
2022-02-28 04:57:55+00:00,Tommyleewijaya2,@Rosedah76 @ganjarpranowo Nah kl emg bner sprti itu....knp ahaye ngotot pngn jd presiden ...??? Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,Bandung,neutral
2022-07-26 11:31:36+00:00,RCikboy,"@Petaroenk45 @Dahnilanzar @prabowo Klu tdk suka, nggak usah dipilih. Ngapain jg melarang orang jd Capres. Pasang foto diri sj nggak berani malah mau melarang2 orang Ã°Å¸Ëœâ€š",Jakarta,neutral
2022-01-27 03:07:04+00:00,EdyWibo43565477,@ganjarpranowo Pak Ganjar yg terhormat saya mendukung bapak sebagai Presiden 2024,yogyakarta,positive
2022-07-31 14:05:24+00:00,ForRezim,"Presidential threshold 20%  menjadikan demokrasi kt mnjdi 'demokrasi kriminal"", demokrasi 'jual beli perahu', demokrasi yg menggunakan kekuatan uang utk memenangkan kompetisi Pilpres &amp; Wapres.
selamatkann Indonesia dari OLIGARKI. 
https://t.co/VpUXTJjfVp",Jakarta,neutral
2022-02-27 06:51:12+00:00,hnurwahid,"Wajarnya usulan penundaan Pilpres 2024 itu dicabut saja. Karena penolakan meluas,dan  Sekjend PDIP tegaskan lagi sikap PDIP yg menolak Pemilu 2024 diundur.Pemerintah&amp;KPU&amp;DPR jg sudah putuskan Pilpres pd 14/2/2024. Focus persiapan Pilpres berkwalitas saja.  https://t.co/ZQ5wv4wmES","DKI Jakarta, Indonesia",neutral
2022-04-30 09:56:38+00:00,Mariayeti1,@Uki23 @TemanGanjar2705 @ganjarpranowo @Rinto_Pao Saya dukung ganjar jadi presiden,"Kota Bandung, Jawa Barat",positive
2022-02-27 15:04:13+00:00,Anjay96162619,@bachrum_achmadi @aniesbaswedan Giring mh udh gitu dari kmren bg. Msh pengen jokowi jdi presiden. Padahal rakyat pengen tu jokowi mundur. @jokowi,"DKI Jakarta, Indonesia",neutral
2022-08-28 04:23:50+00:00,kompascom,"Elektabilitas Ganjar dan Anies Teratas, yang Usung Capres Tetap Parpol. * #Capres2024 #Pemilu2024 #VideoKompas #JernihkanHarapan
https://t.co/8mxbWa4uxG","Malang, Jawa Timur",positive
2021-03-15 13:35:26+00:00,Usman85us,"Ditengah ketidakpastian, dan lemahnya penegakan hukum pemilu, Kerja berat sedang menanti. Semoga pemilu 2019 dgn segala macam problem yg muncul bisa jadikan pelajaran utk lebih baik lagi.

#BawasluMengawasi
#PemiluSerentak2024 https://t.co/AiTlhMfShH","Jakarta, Indonesia",neutral
2022-02-23 00:26:15+00:00,srikumoro,"Survey Litbang Kompas:
1. Masyarakat puas kinerja pemerintah
2. Parpol 3 besar: PDIP, Gerindra, dan Demokrat
3. Capres 3 besar: @prabowo , @ganjarpranowo , @aniesbaswedan 
uzzer pasti bingung. Survey menujukkan kinerja @jokowi memuaskan di lain pihak @prabowo jadi favorit capres.","Tangerang, Banten",neutral
2022-01-30 23:03:46+00:00,kingHR2,@geloraco Lagi maen presiden2 kah wan abud @aniesbaswedan,"DKI Jakarta, Indonesia",negative
2022-08-31 23:29:45+00:00,0joSuJoN0,"@FerdinandHutah4 @aniesbaswedan Mau ngga ikut juga tumpengan ,NYEMBELEH KEBO PAS nanti pak jokowi udah ngga jadi presiden tahun 2024, wujud syukur?","Jakarta Pusat, DKI Jakarta",negative
2022-05-31 01:32:32+00:00,BoniCekrik,@BungkusTukang @ganjarpranowo Yes pas mantap Pak Ganjar Presiden 2024 !!!!,Surabaya,positive
2022-02-28 12:00:43+00:00,ibnuchunke,@alisyarief Kalo saat ini dari mereka ada yg bisa lebih unggul dari @aniesbaswedan gak akan mereka mau tunda pemilu...akal sehat,"Jakarta, Indonesia",neutral
2022-03-27 08:24:43+00:00,IjoLandak,"@kurawa dokter terawan bisa berkarir di LN, drpd di Indonesia kontribusi keilmuan beliau tidak dihargai lagi. butuh perhatian dari presiden @jokowi menhan @prabowo presiden ke -6 @SBYudhoyono",Jakarta,neutral
2022-12-26 13:16:50+00:00,Njnnh26,@GanjaranApp Semoga dg doa para santri dengan barokah nya agar jalan menuju pilpres lebih mudah dan mendapatkan kemenangan aamiin,Bandung,positive
2022-11-29 22:42:49+00:00,RizkiR4madani,"Pimpin Jateng, Kinerja @ganjarpranowo Dibocorkan Warganya, Pantas Jadi Presiden? Knp Dmikian.. ? Krna Beliau, Bener"" Bekerja.. Maksimal Dlm Melayani Warga/Rakyat Sebagai Pemimpin..Yg Di Embannya.. Ya Memang Layak Kalau #GanjarTheNextPresident ðŸ‡®ðŸ‡© âœŠhttps://t.co/3GpymvhuUr","Depok, Jawa Barat",positive
2022-03-31 04:16:16+00:00,ANTIKADRUN999,@eranolok @CNNIndonesia Nikmatin aja sakit ati loe drun.. 2024 @ganjarpranowo  next presiden.. nambah lagi sakit ati loe.. mending minggat yaman sono drunn..  bareng riziq cabul sono.. ðŸ¤£,Surabaya,negative
2022-05-18 23:35:51+00:00,Hary_Tanoe,"Merupakan tanggung jawab kita bersama untuk mensukseskan Pemilu 2024 yang sehat, bebas korupsi dan berintegritas.

Selamat untuk pimpinan KPK atas gagasannya. #HT

#HaryTanoesoedibjo #FirliBahuri #PartaiPerindo  #UntukIndonesiaSejahtera #Pemilu2024 https://t.co/Cia8WiHolY",Jakarta,positive
2022-11-27 23:53:14+00:00,ibsir2018,"@andre_rosiade @tifsembiring @prabowo Pak Prabowo bisa jadi negarawan besar jika dukung Anies pilpres 2024. Dua Gubernur DKI bisa jadi presiden RI.
Momentum puncak Pak Prabowo untuk presiden Ri 2019 sayang tidak di manfaatkan.
Sekarang pendukungnya sudah banyak kecewa.","Malang, Jawa Timur",neutral
2022-08-31 00:22:22+00:00,habangbangsel,@KIN6T03K174N Mau jadi presiden tapi omongan nya masih aja jadi pemecah belah. @ganjarpranowo siapa yg ngomong kayak gitu.,"Jakarta, Indonesia",negative
2022-03-24 23:17:24+00:00,anismatta,"Bismillah.. Kemarin Partai Gelora menghadiri secara daring sidang pertama judicial review UU No. 7 tahun 2017 tentang Pemilihan Umum di Mahkamah Konstitusi..

Kami mengusulkan agar pileg &amp; pilpres dilaksanakan terpisah untuk memastikan pelaksanaan demokrasi yang berkualitas.. https://t.co/HOBdtdS65K","Jakarta, Indonesia",positive
2022-02-28 05:35:27+00:00,Taufik866,"@aniesbaswedan Anda hebat pak dan contoh yang baik... Pemilu mau di undur pak, gmn nih?. Udah begah ruweeeet nya.","Jakarta Barat, DKI Jakarta",negative
2022-12-30 20:59:13+00:00,TEABOBI,"#rk24
#rkri124
Prediksi Pilpres Tahun 2024 akan diikuti 4 (empat ) Capres, Yaitu :

1. Prabowo Subianto
 (Gerindra+PKB)

2. Anies Baswedan
(Nasdem+PKS+perindo+Hanura)

3. Ganjar Pranowo
(PDIP+PSI)

4. Ridwan Kamil
(GOLKAR+PAN+PPP) https://t.co/QxTz71Yra3",Bekasi,neutral
2022-11-29 05:38:03+00:00,FairuzMumtaz7,"Ã¢â‚¬Å“Kita tidak boleh pecah saudara-saudara. Siapa yang jadi presiden, gubernur tidak masalah yang penting bekerja untuk rakyat Indonesia,Ã¢â‚¬Â ujar Prabowo Subianto.
 https://t.co/zls6MgrK4t @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo","DKI Jakarta, Indonesia",neutral
2022-10-31 10:30:02+00:00,harapanpejalan,"@NasDem @aniesbaswedan Bukan capres boneka..
Mandiri dan merdeka.

Bravo pak Anies",Jakarta,positive
2022-01-27 05:17:46+00:00,OniMeniq74,Karena emang kinerjanya Pak @erickthohir sebagai Menteri BUMN terlihat luar biasa dgn berbagai gebrakan2 yg keren. Jadi gak salah juga jika beliau masuk di daftar CAPRES 2024. Apalagi jika bisa berpasangan dgn Mr White @ganjarpranowo wah lebih keren lagi tuh. https://t.co/i1ebkytL45,"Kota Surabaya, Jawa Timur",positive
2022-03-11 13:49:20+00:00,nalarinstitute,"Semakin hari, wacana penundaan pemilu kian menguat. Meski mendapatkan penolakan dari sejumlah pihak, usulan ini tetap mengkhawatirkan bagi publik. Ketakutan kembali berada di bawah pemerintahan yang otoriter terasa nyata. 

cc: @yanuarnugroho 
 #MenundaPemilu  #Pemilu2024 https://t.co/9yyWiVZkeo",Yogyakarta,neutral
2022-02-27 05:48:51+00:00,at_Frederich18,"Kata si Imin PKB banyak yang ingin #Pemilu2024 dimundurkan... Lah coba disurvei (ulang), mungkin lebih banyak lagi yang ingin #Pemilu2024 dimajukan?!! #lucujuga ","DKI Jakarta, Indonesia",neutral
2022-06-29 13:08:19+00:00,Bambang12849286,@Dennysiregar7 @ganjarpranowo Menjelang pemilu radikal radikul teruuuussss.... Adu prestasi dan adu gagasan saja brooowww...,"Semarang, Jawa Tengah",neutral
2022-02-28 03:33:17+00:00,permai1971,"@democrazymedia Karena pak @aniesbaswedan menang telak dan partainya sudah di jauhi rakyat mereka juga tahu itu,dari mulai perpanjangan masa jabatan presiden hingga yg terbaru pemilu tertutup ujung2nya mereka ingin CURANG",Jakarta,negative
2023-01-30 12:50:21+00:00,sinpiaxt,@NasDem @aniesbaswedan Semoga ini menjadi awal yang baik bagi pak Anies maju ke pilpres 2024,Malang,positive
2022-01-28 04:44:26+00:00,littlesquidyyy,"@ledlaki @ridwankamil Semoga nanti mendekati pilpres, elektabilitas Kang Emil semakin meningkat yess",Surabaya,positive
2022-05-24 05:05:38+00:00,andre_paten,@hadifianwidjaja @DoankNgintip @tifsembiring @msaid_didu Kok ke pilpres lari nya? Emang lu tau gw milih sapa? Begini otak dangkal..dikit2 pilpres...lagak macam orang pintar ja kauðŸ˜‚ðŸ˜‚ðŸ˜‚,Jakarta,negative
2022-11-27 12:41:56+00:00,RusmawandiBint4,@TsamaraDKI Barangkali inilah salah satu dari adanya Rakyat memilih secara Langsung atas Pilpres dkk. Semoga hak rakyat ini tetap ada terus di NKRI.,"DKI Jakarta, Indonesia",positive
2022-08-29 22:46:37+00:00,Syaiful14742,"@FerdinandHutah4 @ganjarpranowo Urus rakyat Wadas aja sampe kaya mau perang, gimana kalo jadi presiden, bisa perang dunia ke 3","Bandung, Jawa Barat",negative
2022-03-30 11:20:33+00:00,Rochim56732655,"Reposted from @kpusalatiga Ini lah  hasil rekapitulasi PDPB Kota Salatiga  bulan Maret 2022 sebanyak 135.276 orang dengan rincian 65.402 laki-laki dan 69.874 perempuan.
#kpumelayani
#kpukotasalatiga
#pemiluserentak2024 https://t.co/gZnJWwKxxW",Malang,neutral
2022-04-30 05:37:03+00:00,Khojan7,"@PresidenKopi @psi_id Ya jelas gak bakalan di protes @psi_id , emangnya siapa @ganjarpranowo kok tau2  mau nyapres orang2 PSI aja gak kenal ya gk bakalan di senggol",Jakarta,negative
2022-06-30 18:06:36+00:00,PetrusLingga24,"@BungkusTukang @ganjarpranowo Memang pak Ganjar itu afdol sebagai presiden pada 2024 nanti,klu gak percaya Ayo coblos nama itu pada hari H-nya nanti.",Surabaya,positive
2022-08-02 14:48:14+00:00,MC_Nishidella98,"Sampai tujuan anda yg menikmati suasana anda, siap2 menjelang Pemilu 2024.

#JelangPemilu2024 #Pemilu2024 #Pilkada2024 #Pilpres2024",Surabaya,neutral
2022-06-28 11:30:55+00:00,cendanao,"@LindaSaibi3 @SubhanDanil @OrinsOrens @Dennysiregar7 @ganjarpranowo Pemilu belum, elo dapat data darimana suara Nasdem turun drastis? Survey? https://t.co/WvYY3wItNK","Depok, Jawa Barat",neutral
2022-01-31 23:18:54+00:00,UTsabith,"@democrazymedia Senewen amat..!!dimana ada Pak @aniesbaswedan  disitu Dua partai merah kepanasan ðŸ˜‚ðŸ˜‚ðŸ˜‚.
Awas loh kepincut..nanti malah melamar Pak Anies jadi capres lagi!!",Depok,positive
2022-05-29 01:57:37+00:00,zhuzhu_zhi,"Ganjar Top, Jelas dong dukungan mengalir dari mana mana bahkan rakyat di desa di kampung sudah mengenal sosok Pak @ganjarpranowo 
Kali ini Deklarasi relawan ganjar dari Sodara kita di Kalimantan mendukung Penuh Ganjar Presiden di th 2024 Aamiin
@GantariðŸ‡®ðŸ‡©
#GantariUntukGanjar https://t.co/yPVv9dGov2","Jakarta Selatan, DKI Jakarta",positive
2022-02-25 07:25:21+00:00,MawarDjingga2,"@MudasirRomini @dennysirregar7 @jokowi @prabowo Saya sih setuju sj.karena memang blm ada yg bisa sebaik beliau,tapi saya sangat mendukung kalau pak @jokowi mau beristirahat saja,beliau sdh terlalu lelah utk terus memikirkan negara,sdh waktu nya momong cucu2,Jan Ethes pasti seneng banget.
Ingat lho Walikota_Gubernur_Presiden.",Bandung,neutral
2023-01-31 14:16:48+00:00,asepbintang8,"@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Selamat pak presiden , dan semoga tetap humble amanah dan terus junjung toleransi",Tangerang,positive
2022-10-30 05:29:33+00:00,ngakakbingits,"@Gerindra @prabowo Anies atau Prabowo
Saya harap salah satunya bisa menang pilpres
Kalo bisa bersatu itu lebih baik lagi,",Tangerang,positive
2022-06-30 15:46:03+00:00,bebekantariksa,@detikcom Blunder kan lo @aniesbaswedan? Rasain.. kursi capres makin jauh.,Jakarta,negative
2023-01-31 15:51:43+00:00,TampubolonTjoki,"@FirzaHusain Pendukung @aniesbaswedan tampak bodoh, karena @aniesbaswedan belum jadi Capres, masih mantan Gub Jakarta. Setelah ada Pengumuman @KPU_ID siapa &amp; berapa Pasang baru bisa disebut Capres klo Bacapres betol. ada UU Pemilu. Sah. Clear.. â€¼ï¸","DKI Jakarta, Indonesia",negative
2022-06-24 00:48:17+00:00,babuluhon,"@AgusYudhoyono Mantap mas ahy kita berjuang untuk rakyat bangsa dan negara, izin dari allah, semua karna allah, jadi presiden lah ,anies ahy, 2024 nanti semoga allah mengizinkan menang ,pilpres ,amiiiiiiin!!!","DKI Jakarta, Indonesia",positive
2022-09-28 13:38:31+00:00,ucida145,@Putra_jr21 @DrEvaChaniago @ganjarpranowo Waduh mau jadi presiden Jawa Tengah dipimpinnya aja miskin ....,yogyakarta,negative
2022-10-31 23:29:06+00:00,ZayLani03036841,@ChusnulCh__ @ganjarpranowo Ganjar jadi presiden...apa kata dunia...cari yg seperti ini...mr.putin...malaysia dan Australia pasti pada kencing di celana...uraaa!!! https://t.co/xBJAE8izPv,Jakarta,negative
2022-02-25 14:50:54+00:00,hartiwansyah,"Mereka yg minta Pemilu 2024 DITUNDA/DIUNDUR karena mereka sdh tahu jawabannya , yaitu : MEREKA TIDAK AKAN MENANG MELAWAN ANIES BASWEDAN , dah gitu aja kok..titik..!!!! Iya kan ?
@cakimiNOW
@ZUL_Hasan 
@jokowi 
@prabowo 
@PDI_Perjuangan 
@AgusYudhoyono 
@NasDem 
@PartaiGolkar","DKI Jakarta, Indonesia",negative
2022-02-19 09:21:39+00:00,yelsend,"Mantul Pak @prabowo sbg menhan yg membeli rafale sehingga cina mendadak mendekati RI, kami dukung bpk menjadi Capres meneruskan @jokowi  &amp; smoga terpilih, drpd Anies (Pendukungnya gerombolan radikal) Puan (Mengandalkan trah leluhur)",Jakarta,positive
2022-06-30 14:17:44+00:00,_adityakirana,"Salah pilih capres tentu berpengaruh ke coattail effect alias efek ekor jas yang diharapkan oleh parpol. Penting untuk terus menjaga ritme menjelang Pilpres sembari tetap mencari peluang. Selebihnya, silakan baca di Majalah GATRA edisi terbaru. Ã°Å¸â„¢â€š",Jakarta,neutral
2022-01-19 10:18:22+00:00,NFaisal07,"@CNNIndonesia Klo dilego utk Ibu Kota Baru ya gak apa2 pak, asal jgn dilego utk biaya pemilu dan pilpres 2024.",Jakarta,neutral
2022-08-29 04:00:58+00:00,a_doni95,"@msaid_didu Pandemik covid 19 telah reda, 
Semoga tidak ada lagi pandemik atau musibah besar lainnya yg melanda global, regional.

Pilpres 2024
Telah ada capres dari Nasdem 
-Anies Baswedan 
-Ganjar Pranowo 

Mungkin anda telah tahu siapa yg akan terpilih jadi presiden","Kota Tangerang, Banten",positive
2022-09-30 23:50:16+00:00,Richardhutabara,@aniesbaswedan Mana mungkin orab keturunan Arab bisa jadi Presiden yg pasti itu orang jawa itu menurut primbon jawa dan kejawen jawa,"Kota Tangerang, Banten",negative
2022-11-30 16:13:15+00:00,FunderRei,KIB Sudah Kerucutkan Kriteria Capres dan Cawapres PilpresÃ‚Â 2024 https://t.co/6BcnpCpvXN,Semarang,neutral
2022-08-28 23:34:23+00:00,SaatTobat22,"@Marbot_Udien @ganjarpranowo ""Pak, pak, jadi Presiden ya Pak ya....."" ðŸ‘ðŸ‘",Surabaya ,positive
2022-07-27 07:49:58+00:00,kasito17,"@emerson_yuntho @Edhie_Baskoro @ganjarpranowo @prabowo @aniesbaswedan @cakimiNOW @ridwankamil Baiknya ya cawapres sj Buya, adik kudu ngalah sama kang Mas,klo terjadi ada pasangan capres /cawapres kakak adik,jadi catatan sejarah demokrasi Indonesia. Dukung",Tangerang,neutral
2022-10-31 14:43:10+00:00,pakde_lukm4n,"@_ekokuntadhi Pak @ganjarpranowo jenengan emang apik tur Joss tenan tapi buzzernya hobi banget membuat musuh yg ga perlu. Gimana nanti mau menyatukan Indonesia? Walau anda terpilih jadi Presiden, polarisasi akan tetap ada kalo orangw kaya mas Eko masih dikasih ruang",Surabaya,negative
2022-10-30 03:15:27+00:00,dabenone2,"@Cemaniit @geloraco @ganjarpranowo juga mau ditarik2 n di gadang @psi_id , mo jadi bacapres tpi mental tempe",Surabaya,negative
2022-07-11 02:51:01+00:00,YudaPra85206337,"IKN Pulihkan Ekonomi
Aparat Birokrasi Diimbau Tak Berpolitik
#KPU #pemilu2024 #jagakeutuhannegara https://t.co/lx3grjymyj","Bandung, Jawa Barat",neutral
2023-01-31 04:30:07+00:00,BenerBener_,"Dikit lagi nyoblos ygy

#Pemilu #pemilu2024 #pilkada #Etika #Integritas #PemiluBeretika #Jokowi #pemilu2024berintegritas #fyp #NCT127_Say_AyYo #belanjasuperhemat https://t.co/asE4QPdktH",DKI Jakarta,neutral
2022-11-30 04:43:49+00:00,GunawanKusnand1,"@ListyoSigitP Semoga pa Listyo selalu tabah dan terus menegakkan hukum tanpa pandang bulu, terutama agar Polri selalu sigap menjelang pilpres 2024 dan mengawal pembangunan IKN.","Bogor, Jawa Barat",positive
2022-01-28 00:35:39+00:00,EkoBlokosuto,@Ardhy663 @ferrykoto lah kan terlihat dari pilpres sampai saat inj yg sebar hoax dari mana...koq malah tanya ...,Bekasi,negative
2022-11-27 13:42:08+00:00,Tempr2878,"Semoga Anies menang di Pilpres 2024, membawa keadilan &amp; persatuan di dalam masyarakat Indonesia

Salam waras !",Surabaya,positive
2022-11-28 23:36:25+00:00,rahadhian_zaud,"@PresidenKopi Mau lengkap atau sepotong, inti pembicaraan adalah meminta ketegasan presiden untuk membela diri dan golongan pemenang pilpres.

Bukan ketegasan memimpin negara sebagai presiden semua pihak yang berlawanan saat pilpres.",Surabaya,neutral
2022-08-31 10:49:07+00:00,patriot016610,"Harapan besar dari Indonesia timur kepada Pak @aniesbaswedan apabila 2024 jadi Presiden RI
Pendidikan yang utama untuk meraih masa depan
Mari deklarasi beliau PRESIDEN RI 2024
@PKSejahtera @NasDem @PDemokrat https://t.co/EkTZj8fISH",Surabaya,positive
2022-10-31 10:59:56+00:00,f2s_id,"@MardaniAliSera @aniesbaswedan Untuk menjadi seorang presiden bukan nilai Elektabilitas yang di jadikan kemenangan, tapi disaat PEMILU lah yg menentukan. Jadi bersabar aja, elektabilitas ini gak perlu di jadikan ajang kebahagiaan yg nantinya di saat pilpres kalah bilangnya ada kecurangan.

#SINTING","DKI Jakarta, Indonesia",neutral
2022-02-28 14:44:21+00:00,b_djowibowo,"@na_dirs Yg diusulkan ditunda kan pemilu 2024 (bukan pilpres 2024).
Kalau ditunda, yg diperpanjang masa jabatannya bukan cuma presiden, juga kader parpol yg duduk di parlemen (dan kementrian)","Jakarta, Indonesia",neutral
2022-09-30 02:11:42+00:00,ebe_ganzo,"Ã¢â€”â€¡ Kalau pertahanan nasionalis kita jebol pada pilpres 2024 mimpi Indonesia emas 2045 tinggal kenangan. Dan para pendiri bangsa akan menangis.

@jokowi 
@prabowo 
@mohmahfudmd 
@DPR_RI 
@ListyoSigitP 
@DivHumas_Polri 
@Puspen_TNI 
@tni_ad 
@_TNIAL_ @_TNIAU",Jakarta,neutral
2022-11-29 13:09:50+00:00,Malukutoleransi,"Jangan sampai agama justru di jadikan sebagai alasan untuk mengkotak-kotak seluruh kehidupan yang ada di negara kita ini.
#nupekalongan #nahdatululama #dakwah_islam #rahmatanlilalamin #pemilu2024 https://t.co/oqBNiOJADU","Tangerang, Banten",neutral
2022-06-13 13:00:16+00:00,SitiNoerhayati,"Tinggal hitungan jam,  Tahapan Pemilu 2024 akan segera dimulai. Bismillah semoga selalu diberi kemudahan,  kelancaran, dan kesehatan dalam melaksanakan tugas kedepannyaðŸ’ªðŸ’ªðŸ’ªðŸ’ª
#PemiluSerentak2024 https://t.co/rXOcQLYC7Y",Bekasi,positive
2022-03-31 08:06:39+00:00,Rul1ounzu,"@KompasTV Setuju dah gw. Jenderal Andika layak menjadi Presiden di 2024.Pertanyaan nya apakah akan ada pilpres 2024. Pengen banget melihat Jendral Andika berlaga, retorika dan berdebat. Saya berdoa agar pilpres 2024 tetap ada diselenggarakan..","Kota Surabaya, Jawa Timur",positive
2022-07-27 05:02:30+00:00,cupchake,"Alhamdulillah acara #IstighosahSahabatGanjar terlaksana dengan baik, semoga Pak Ganjar terpilih menjadi Pilpres 2024 https://t.co/PYZ5ls39Rv","Yogyakarta, Indonesia",positive
2022-01-28 13:47:44+00:00,TIRANISAKIT,"@KompasTV Statement ngaco
Emang ada di mesjid ulama mengajak umpanya jamaahnya mengangkat senjata utk lawan pemerintah?
Kalo ajakan melawan ketidak adilan, wajar karena nyatanya pemerintah tdk adil bahkan DZALIM
Pak JK mestinya jujur siapa yg menang pilpres dagelan kala itu ðŸ¤”",Bandung,negative
2022-11-22 17:02:06+00:00,ken_nasution,"Kalo udah mau pilpres, banyak kali lembagaÃ‚Â² baru bermunculan. Di mana-mana ada pelantikan. Pengurusnya pun terlihat saudaraÃ‚Â² ketua semuanya. Semua saling klaim punya basis massa biar bisa jualan politik.
#fenomenamenjelangpilpres",Bekasi,neutral
2023-01-30 04:31:01+00:00,ganafmargi,"@ch_chotimah2 @ganjarpranowo @aniesbaswedan Blum jg beneran jadi Capres, Anies sdh menjadi lawan tangguh, merepotkan banyak pihak, gimana bakalan beneran jadi capres, kedua pendukung saling produksi fitnah dan hoax... Seru.",Bekasi,negative
