datetime,location,label,text_clean
2022-06-29 14:02:25+00:00,"Yogyakarta, Indonesia",negative,balik kanan dulu ke urusan politik ah  masih mau nyapreskah apesbakalan jadi capres abadiapa sebabkrn masih pelihara dukun gembul  eehhada pawang kutu berjanggut yang lagi stress kejedot umbulciaaann dech  keknya yg bernasib baik
2022-06-29 11:58:17+00:00,"Bandung, Indonesia",negative,capres yang ninggalin umat islam udah gak laku
2022-06-30 02:42:19+00:00,"Yogyakarta, Indonesia",negative,mempertahankan rumahtangga ngak mampu menertibkan fadly zon ngak mampu  mau jadi presiden  ya mbok mikir lah wo 
2022-06-29 15:11:56+00:00,"Tangerang, Banten",negative,ri aja    tni polri   zonk  lok pendapatku sih itu tanda presiden kitadiseganidihargaioleh bangsa lainpandangan dr kaca kebencian ya itu dribkacamata pk zonk
2022-06-29 15:20:37+00:00,"Bandung, Indonesia",negative,blunder  merugikan sekaligus menggerus suara  kalau dah lama berpolitik ga usah begitu orang nyengol cuma di twitter ko langsung nyangut capres ko gampangan
2022-07-31 10:38:07+00:00,"Kota Surabaya, Jawa Timur",negative,ini serius suruh pakaiin jilbab anak buat menang pemilu   malaikat sampek bingung ini nyatetnya
2022-07-31 10:03:41+00:00,"Tangerang, Indonesia",negative,luar biasa jadi sudah terangan agama dipakai untuk mendukung pemilu gitu ya sama aja sih kaya pas pemilihan gubernur iya memang paling ampuhh
2022-07-30 04:13:49+00:00,Bandung~Indonesia,negative,lagian ganjar ga ada potongan jadi presidensetahu saya ganjar adalah gubernur dg nol prestasikalau bokep sya ga tauapa bener hobi nonton bokep eh idiologi ganjar itu apa
2022-07-30 02:52:03+00:00,"Semarang, Jawa Tengah",negative,jateng kalau ga viral ga bakal ditanggapi ganjar dia mah hanya nyari pencitraan biar jadi presiden di  nanti
2022-07-30 02:31:18+00:00,Bandung,negative,perahu aja tak punya emak tak setuju gimana mau jadi presiden
2022-07-29 17:17:11+00:00,"DKI Jakarta, Indonesia",negative,seharusnya presiden dipilih atas dukungan propinsi masa kepala negara di tentukan orang per orang yg pendidikannya rendah punya hak suara sama dengan yg pendidikan tinggi makanya hasilnya jokowi wkwkwk
2022-07-29 13:43:44+00:00,Surabaya,negative,la iya ya ki lurah bgt kok beraninya mo capresngurusin satu wilayah saja gak jelas prestasinya kok mo ngurus negara saya khawatir jika gp jadi president rakyatnya di wajibkan nonton bokep
2022-07-29 13:22:59+00:00,"Depok, Jawa Barat",negative,sudahi pencitraannya pak kalo mau maju calon presiden tunjukan saja prestasi
2022-07-29 07:08:37+00:00,Semarang,negative,sekarang beliau masih punya tanggung jawab sbg gub jateng kenapa harus nunggu jd presiden yg pilpresnya ajah baru  ini jalan yg kena aspal cuma  m tp sebulan kemudian bergelombang lg karena truk muatan galian hilir mudik ga ada liburnya terus kapan mau mulusnya
2022-07-07 15:31:29+00:00,Bekasi,negative,partai nyungsepz capres ga laku koalisi ga da yg mau pantes ikut riweh tolak presidential threshold padahal dulu setuju
2022-07-31 08:00:30+00:00,Surabaya,negative,halo pak menhan kok malingsia dibiarin masuk laut kita apa benar yg anda katakan dlu pas debat capres klo pertahanan kita lemah
2022-08-31 13:23:00+00:00,"DKI Jakarta, Indonesia",negative,presiden jokowi jg islam tp dserang jg yg nyerang psti pengasong khilafah yg kelakuan ga beda sm pkiplaying victim wan kibul seolah di serang pdhl pndukungnya yg suka kofar kafirin org lain bhkan sesama muslim di serangtobat lu drun
2022-08-31 09:51:45+00:00,Jakarta,negative,alhamdulillah sejak dipimpin pak  jakarta jadi bebas banjir maksudnya banjir bebas datang kapan saja termasuk pas musim kemarau semoga bisa menjadi presiden ke
2022-08-31 00:22:22+00:00,"Jakarta, Indonesia",negative,mau jadi presiden tapi omongan nya masih aja jadi pemecah belah  siapa yg ngomong kayak gitu
2022-08-30 15:57:15+00:00,Bandung,negative,anda sangka  itu layak jadi presiden sedang jadi wakil saja di prank uda pesan baju batal dipanggil jadi wapres 
2022-08-29 22:46:37+00:00,"Bandung, Jawa Barat",negative,urus rakyat wadas aja sampe kaya mau perang gimana kalo jadi presiden bisa perang dunia ke
2022-08-29 18:31:00+00:00,"Malang, Jawa Timur",negative,wah gk lah punya presiden tukang nonton bokep mau jadi apa generasi muda indonesia nnti nya amit
2022-08-29 09:14:32+00:00,Surabaya ,negative,ada yg numpang ketenaran  ada yg memaksakan kehendak ada yg hanya utk melindungi keluarganya ada yg masih ingusan ada yg suka lebih bayar apapun pilihannya  presidennya
2022-08-29 01:47:23+00:00,"Yogyakarta, Indonesia",negative,ri  emang ada presiden yg hanya di pilih pemilih partai nya aja  lagian tanpa pdip pak ganjar juga belum tentu seperti ini
2022-08-30 23:42:35+00:00,Bandung,negative,ri  yg butuh rakyat parte karna sistem pemilu yg dsepakati rakyat g pernah butuh parte klo sistem pemilu d ubah dgn sistem sekarang ini ja  parte butuh rakyat parte tanpa rakyat bisa apa
2022-09-30 20:31:32+00:00,Jakarta Capital Region,negative,manusia pendatang yg  jiwa hatinya tidak untuk indonesia tapi untuk palestina tapi napsu besar mau jadi presiden indonesia ini sungguh tidak waras    tapi yang lebih tidak waras lagi para pribumi lokal yang mendukung dia untuk maju pilpres  ini indonesia budak arab
2022-09-30 17:51:42+00:00,Jakarta,negative,chigab   emang anis cocoknya bkn mentri dia cocok nya gubenur lanjut jadi presiden tp loe ga setuju jga gpp bebas bro
2022-09-30 15:00:08+00:00,"Kota Bandung, Jawa Barat",negative,kasian buzeer anis kena preng anis yang begini maju kotanya bahagia rakyat nya kata nya anis jadi presiden pendidikan akan maju bukti nya baru dki jakarta aja ga becus urus warga nya haduh halu lo ketinggian bisa gila lo asmara
2022-09-30 13:31:25+00:00,"DKI Jakarta, Indonesia",negative,wkwkwkkwwk presiden pajangan doank
2022-09-30 13:24:50+00:00,Jakarta Selatan,negative,anies anjriit  ternyata masih ada lg yg diblock sm anies yaitu riverheaven      kenapa buzzermu yg satu ini anies selalu ngeblock jika kalah berargumentasi bagaimana  bisa jadi presiden kalo memelihara buzzer yg lemot nalarnya
2022-09-30 13:22:44+00:00,"Malang, Jawa Timur",negative,bang  gua jadi inget waktu sby mau jadi lagi periode ke  waktu itu kampung sy di malang di janjikan sepeda motor perkk kalo sby menang suara di situ mungkin itu juga di janjikan di kampung laen tapi setelah jadi presiden di periode ke  hasilnya  besar 
2022-09-30 12:28:03+00:00,Jakarta,negative,presiden harus orang indonesia asli
2022-09-30 22:59:41+00:00,Jakarta,negative,cuma mau ingatkan  saja walau anies suka bersilat lidah omongannya gk bisa dipegang  jika prabowo jd capres anies gk bakal jd capres katanya
2022-09-30 22:53:48+00:00,Jakarta,negative,udah gitu dia tetap populer dan ga tersentuh hukum  hebat kan dia capres lg
2022-09-30 13:28:13+00:00,"DKI Jakarta, Indonesia",negative,bener kan kata gw pretttasinya  hanya merusak jakarta trus dia juga di usung bbrp partai buat capres tujuannya apa cobangedukung yg model ginimau ngerusak indonesia lagi wajib di tenggelamkan tuh partai
2022-09-30 10:36:17+00:00,Semarang,negative,muak banget liat yang gini apalagi muncul menjelang pemilu sya warga jateng bukan bjorka yang gak jelas asal usulnya trims
2022-09-30 07:05:11+00:00,"Bandung, Jawa Barat",negative,perjuangan terlalu patriarki dan feodalism memang negara ini punya nenek moyangnya boleh jadi anak mantan presiden cucu dari proklamtor bangsa tapi ingat filosofi cina keturunan pertama membangun keturunan kedua mengembangkan dan yg ketiga menghabiskanmenghancurkan awas
2022-09-30 06:53:40+00:00,"DKI Jakarta, Indonesia",negative,die sebenernya siapa sih min presiden apa gubernur kok bisa yah bikin festival nya sampe ke lampung apa sekalian kampanye hati hati min nanti ada yg ngelaporin ke bawaslu lg kaya sebelah aja wong isinya prestasi prestasi beliau eh di bilang kampanye terselubung
2022-09-30 04:38:49+00:00,"Bandung, Indonesia",negative,perjuangan baru bagi kaos aja mukanya asem kok mau jadi presiden maaf kl bukan ganjar mending prabowo sekalian dan yg penting bukan turunan yaman
2022-09-29 03:25:45+00:00,Bandung,negative,hampir tiap hari ada deklarasidukungan bagibagi sembakokalo kata buzzerp cebong penggembira penguasa ini masuk pelanggaran pemilu nggak yaterus itu emangnya nggak butuh dana yadananya darimanadari siapa mungkin  bisa jawabkalo nggak ada yg usungrugi besar
2022-09-30 17:16:28+00:00,"DKI Jakarta, Indonesia",negative, klow mimpi jng ketinggian lah wong daerahnya aja blm bs d sejahterakan apalg mau jd presiden ganjaranganjaran blm jd presiden dh bnyk bohong
2022-10-31 05:48:50+00:00,"DKI Jakarta, Indonesia",negative,capres ecek
2022-10-31 05:24:58+00:00,Bandung,negative,bacapres partai kibal kibul
2022-10-31 14:44:23+00:00,jakarta,negative,ri presidennya jadi petugas momong anak banteng nnnnnooooooooooooooooooo  vote golput ajja
2022-10-31 11:55:49+00:00,"DKI Jakarta, Indonesia",negative,herdiansyah   rakyat tdk butuh bacotmu njing  rakyat tuh butuh kerjamu bgni nih kalo kerja mbacot mulu thn ga beres   model kerja bgni masihkah km mau ngebacot muluuu  model kerja bgni mau jadi presiden dasar kadal buntung loh
2022-10-31 23:29:06+00:00,Jakarta,negative,ganjar jadi presidenapa kata duniacari yg seperti inimrputinmalaysia dan australia pasti pada kencing di celanauraaa
2022-10-31 14:43:10+00:00,Surabaya,negative,ekokuntadhi pak  jenengan emang apik tur joss tenan tapi buzzernya hobi banget membuat musuh yg ga perlu gimana nanti mau menyatukan indonesia walau anda terpilih jadi presiden polarisasi akan tetap ada kalo orangw kaya mas eko masih dikasih ruang
2022-10-31 13:06:47+00:00,"Jakarta, Indonesia",negative,aalona  pak  hati bnyk kadrun menyamar jd relawan dgn tujuan adu domba ketum pdip ibu mega dgn presiden  dan ingat pak ganjar bisa sprti ini krn andil pdip jd biarkan mengalir sprt air kemanapun bpk melangkah hny dgn adu domba wan toa bin kibul mencapai tujuannya
2022-10-30 22:55:00+00:00,Semarang,negative,tolong pak ganjar  sebelum jadi presiden minta pak sugengcalo kerja tanggung jawab dia dkk masih megang duit para pencari kerja yang sampai saat ini masih nganggur  suwun ngihh 
2022-10-30 13:50:11+00:00,Surabaya,negative,anaklolina makanya kasih tau para kadrun junjunganmu jangan mau jadi presiden berikutnya hutang indonesia sdh sangat banyak  kadrun nggak akan kuat biar pak   aja yg jadi presiden beliau pasti kuat  ok bro 
2022-10-30 02:24:11+00:00,"DKI Jakarta, Indonesia",negative,sulit memahami bahasa makhluk alien seperti pak ndul ini tapi herannya yg diledeki pak ndul kok mesti jadi presiden ya  kemarin pak jokowi juga diledekin sama pak ndul 
2022-10-30 01:23:38+00:00,Depok,negative,katanya pak  tidak mencalonkan mnjd presidenkok pencitraannya melebihi presidenhayooo pakudh di restuin partai bpk belom pak perjuangan kalo  mah ga maju  pakkepedean diahehehe
2022-10-30 03:15:27+00:00,Surabaya,negative,juga mau ditarik n di gadang id  mo jadi bacapres tpi mental tempe
2022-10-29 16:31:15+00:00,Malang,negative,dan  ini katanya capres tapi miskin ide dan gagasan isinya cmn konten socmed kek orang jualan skin care
2022-11-30 12:35:25+00:00,"Kota Surabaya, Jawa Timur",negative,itu manusia maniak psikopat wan bacot kibul bahaya itu kalo jadi presiden bisa amburadul semua tatanan negara ini
2022-10-31 03:18:29+00:00,malang jawatimur,neutral,aalona  setiap presiden hendak turun tahta suksesi menjadi minat siapa saja mulai capres yang paling pantas hingga para petualang tak jelas  pilihlah berdasarkan rekam jejak 
2022-10-30 22:27:07+00:00,Bandung,negative,bnr bhinekatunggal ika siapapun capresnya harus orang jawa yg jd presiden suku rasis di negeri ini
2022-07-27 04:43:22+00:00,Depok,positive,sambut dengan damai
2022-02-28 06:25:40+00:00,Jakarta,neutral,untuk masalah capres menurut saya akan tetap dan tdk jauh berbeda dgn pilpres yg kemarintokoh yg di usung partai pro nkri akan bersaing dgn tokoh yg di usung partai  pro kdrun dan  hasilnya akan tetap sama yg menang tokoh yg di usung oleh partai pro nkri lihat saja
2022-02-28 05:18:20+00:00,Tangerang,negative,waktu banyak pihak mengusulkan penundaan pilkada  lalu dgn alasan wabah covid tp alasan tsb dibantah skrng mereka menggunakan alasan covid utk menunda pelaksanaan pilpres  kebaca kepentingan sesat kalian ini
2022-02-28 04:07:58+00:00,Jakarta,neutral,calon independen utk capres bolehlah kan pemilu  bukan pilpres doang ada pileg dan pilkada juga makanya tinggalin aja partai yg tidak siap utk ikut pemilu
2022-08-23 12:25:29+00:00,Surabaya,neutral,kalender kampanye boleh satuan atau partai besar mumpung  bulan lagi ke  nya mangga 
2022-08-23 04:56:41+00:00,"Jakarta, Indonesia",positive,ingin mempersiapkan menyongsong kehadiran daripada pemilihan umum  dengan suasana optimisme
2022-02-28 15:55:46+00:00,Malang,neutral,macem pilpres  nanti misal capres yang ada cuma anies rk sama lini zq ya orang bakal lebih milih antara anies atau rk juga sih  lini zq lah siapa pula itu orang ujar mayoritas masyarakat akar rumput indonesia
2022-02-28 14:44:21+00:00,"Jakarta, Indonesia",neutral,dirs yg diusulkan ditunda kan pemilu  bukan pilpres  kalau ditunda yg diperpanjang masa jabatannya bukan cuma presiden juga kader parpol yg duduk di parlemen dan kementrian
2022-12-26 13:10:48+00:00,Tangerang,positive,presiden  menginginkan agar  kondusif dan tetap adem
2022-08-02 14:48:14+00:00,Surabaya,neutral,sampai tujuan anda yg menikmati suasana anda siap menjelang pemilu
2022-03-31 21:26:39+00:00,Jakarta,positive,pak ganjar kalau jadi presiden gantiin yg terlalu lama  tapi jangan pake pasangan yg sombong tapi pilih pasangan wapres yang tahu untuk meletakkan dirinya sebagai apa
2022-11-22 17:02:06+00:00,Bekasi,neutral,kalo udah mau pilpres banyak kali lembaga baru bermunculan di manamana ada pelantikan pengurusnya pun terlihat saudara ketua semuanya semua saling klaim punya basis massa biar bisa jualan politik
2022-03-30 15:02:00+00:00,Jakarta,positive,di setiap kunjungan pak ganjar terlihat ramai warga menyambut beliau aku ikut senang my indonesian presidenttobe 
2022-03-28 05:01:54+00:00,"Semarang, Jawa Tengah",negative,alasan doang yang mau menunda pemilu itu demi kelancaran sendiri
2022-03-28 04:51:47+00:00,Jakarta,neutral,siap secara serentak   pengiriman waktu tepat
2021-03-15 13:35:26+00:00,"Jakarta, Indonesia",neutral,ditengah ketidakpastian dan lemahnya penegakan hukum pemilu kerja berat sedang menanti semoga pemilu  dgn segala macam problem yg muncul bisa jadikan pelajaran utk lebih baik lagi
2022-03-17 04:13:48+00:00,Surabaya,negative,kurang jelas seperti apa lagi sekarang irasional sdh diobral sedemikian rupa sampai harus makar thd konstitusi orang dgn julukan lord itu semakin melewati batas dia lah yg selama ini merusak republik indonesia  sampai kapan rakyat indonesia mendiamkan hal ini
2022-03-11 13:49:20+00:00,D.I. Yogyakarta,negative,semakin hari wacana penundaan pemilu kian menguat meski mendapatkan penolakan dari sejumlah pihak usulan ini tetap mengkhawatirkan bagi publik ketakutan kembali berada di bawah pemerintahan yang otoriter terasa nyata   cc
2022-03-06 09:50:20+00:00,"Malang, Indonesia",neutral,jika pemilu benar ditunda dampaknya tidak sederhana pendundaan pemilu artinya tak ada kompetisi untuk regenerasi kepemimpinan hal ini akan berdampak pada stagnasi ide hal ini juga berdampak terhambatnya kaderisasi partai politik
2022-04-25 13:44:10+00:00,"Semarang, Indonesia",positive,musashimasabi  perjuangan  sejatinya sdh ada titik terang siapa capres yg bs menangi kompetisi cm hrs ada yg bs menangkap tanda ini pdip hrs koalisi dg gerindra gpampprabowo paduan yg pas utk menangkal capres yg didukung pengasong khilafah radikal atau gp dg partai lain tetep maju bersama prabowo
2022-04-25 13:05:11+00:00,"Kota Semarang, Indonesia",neutral,jika nasionalis pecah jadi dua jadi kelompok  dan kelompok   maka capres ke  agak melenggang mudah    dan perjuangan akan gigit jari selama  tahun berikutnya   ayo bersatu demi indonesia 
2022-11-29 13:09:50+00:00,"Jakarta Pusat, DKI Jakarta",neutral,jangan sampai agama justru di jadikan sebagai alasan untuk mengkotakkotak seluruh kehidupan yang ada di negara kita ini   islam
2022-04-29 06:26:58+00:00,Semarang,neutral,patters  pokoke jangan ada tulisan ganjar presiden aja itu udajh curi start duluaan tapi klo hanya bilang ganjar itu hanya memperkenalkan ada org namanya ganjar gitu lhooo
2022-04-24 05:26:36+00:00,surabaya,neutral,kami ingin buktikan jika kami tidak hanya datang saat mau pemilu saja atau saat butuhnya saja kami juga datang untuk silaturahmi ujar joko cahyono
2022-04-24 01:24:35+00:00,"Bandung, Jawa Barat",negative,biaya pemilu membengkak saat rakyat sedang kesulitan pantaskah
2022-06-29 03:00:04+00:00,Jakarta,neutral,makin kesini makin mencolok tokoh yang akan maju ke penta politik penasaran pengan bedah dan pengan tahu seperti apa ya mereka bangun komunikasi politiknya di media hmmmm
2022-04-28 07:51:47+00:00,Bandung,neutral,dan sangat diharapkan  tdk ada kata sprti ini yg keluar saat pilpres dan pilkada nanti   capres yg main politik identitas tdk layak untuk dipilih
2022-06-30 14:17:44+00:00,South Jakarta,neutral,salah pilih capres tentu berpengaruh ke coattail effect alias efek ekor jas yang diharapkan oleh parpol penting untuk terus menjaga ritme menjelang pilpres sembari tetap mencari peluang selebihnya silakan baca di majalah gatra edisi terbaru 
